DATE,wait_time,HOLIDAYPX,HOLIDAY,HOLIDAYM,AKHOURS,AKHOURSEMH,AKEMHMORN,AKEMHEVE,inSession,inSession_Florida,inSession_sqrt_WDW,WDWTICKETSEASON,WDWevent,AKevent,WDWMAXTEMP,WDWMINTEMP
11/18/2014,5.056603774,8,0,0,9,9,0,0,94,100,98,,0,0,68.34,46.67
11/19/2014,6.592592593,9,0,0,8,9,1,0,94,100,98,,0,0,59.92,41.03
11/20/2014,7.283950617,8,0,0,9,9,0,0,94,100,98,,0,0,64.98,45.99
11/21/2014,6.884353741,7,0,0,9,9,0,0,94,100,98,,0,0,73.09,54.78
11/22/2014,10.20731707,6,0,0,11,11,0,0,94,100,98,,0,0,71.15,65.14
11/23/2014,13.58083832,5,0,0,12,13,1,0,58,58,57,,0,0,84.02,70.31
11/24/2014,26.24561404,4,0,0,12,12,0,0,58,58,57,,0,0,86.23,73.3
11/25/2014,5.849206349,3,0,5,12,12,0,0,58,56,56,,0,0,76.87,69.89
11/26/2014,22.97101449,2,0,5,12,13,1,0,17,26,22,,0,0,72,50.86
11/27/2014,19.65030675,0,1,0,12,12,0,0,0,0,0,,0,0,69.66,45.51
11/28/2014,15.60365854,2,0,5,12,12,0,0,0,0,0,,0,0,61.81,43.83
11/29/2014,18.54248366,3,0,5,11,11,0,0,0,0,0,,0,0,71.44,47
11/30/2014,6.007352941,4,0,5,10,10,0,0,93,93,97,,0,0,76.36,53.82
12/1/2014,5.076433121,5,0,0,8,9,1,0,93,93,97,,0,0,76.61,58.03
12/2/2014,6.194029851,6,0,0,9,9,0,0,95,100,99,,0,0,77.06,63.37
12/3/2014,7.908536585,7,0,0,9,10,1,0,95,100,99,,0,0,78.67,62.45
12/4/2014,9.007352941,8,0,0,9,9,0,0,95,100,99,,0,0,80.09,63.2
12/5/2014,10.58088235,9,0,0,10,10,0,0,95,100,99,,0,0,75.09,65.81
12/6/2014,20.7080292,10,0,0,10,10,0,0,95,100,99,,1,0,80.56,66.55
12/7/2014,15.69784173,11,0,0,10,10,0,0,94,100,99,,1,0,71.05,59.87
12/8/2014,5.389221557,12,0,0,9,10,1,0,94,100,99,,1,0,64.77,55.73
12/9/2014,11.18367347,13,0,0,9,9,0,0,95,100,99,,1,0,65.24,51
12/10/2014,10.15503876,14,0,0,9,10,1,0,95,100,99,,1,0,63.35,43.19
12/11/2014,5.637583893,14,0,0,9,9,0,0,94,78,94,,1,0,62.55,41.92
12/12/2014,12.96428571,13,0,0,9,9,0,0,94,100,99,,1,0,60.06,45.77
12/13/2014,17.27272727,12,0,0,9,9,0,0,94,100,99,,1,0,68.92,42.35
12/14/2014,15,11,0,0,9,9,0,0,92,100,98,,0,0,71.04,43.04
12/15/2014,11.10828025,10,0,0,9,10,1,0,92,100,98,,0,0,71.28,41.94
12/16/2014,17.01388889,9,0,0,10,10,0,0,93,100,99,,0,0,73.34,44.26
12/17/2014,9.402515723,0,1,0,10,11,1,0,93,100,99,,0,0,74.07,56.01
12/18/2014,16.03846154,7,0,0,10,10,0,0,93,100,99,,0,0,69.57,46.64
12/19/2014,11.4516129,6,0,0,9,9,0,0,82,88,90,,0,0,71.89,51.39
12/20/2014,15.50641026,5,0,0,11,11,0,0,82,88,90,,0,0,75.89,54.88
12/21/2014,21.15432099,4,0,0,12,12,0,0,12,22,19,,0,0,78.5,61.48
12/22/2014,26.16774194,3,0,5,12,12,0,0,12,22,19,,0,0,78.37,65.3
12/23/2014,21.55629139,2,0,5,12,13,1,0,11,22,19,,0,0,81.54,66.24
12/24/2014,10.98039216,0,1,0,12,12,0,0,0,0,0,,0,0,82.77,65.14
12/25/2014,20.98726115,0,1,5,12,12,0,0,0,0,0,,0,0,64.83,53.82
12/26/2014,20.68823529,2,0,5,12,13,1,0,0,0,0,,0,0,70.62,53.19
12/27/2014,20.01886792,3,0,5,13,14,1,0,0,0,0,,0,0,80.68,63.57
12/28/2014,29.46451613,4,0,5,12,13,1,0,0,0,0,,0,0,81.73,66.76
12/29/2014,30.57926829,3,0,5,13,14,1,0,0,0,0,,0,0,81.68,61.67
12/30/2014,17.14765101,2,0,5,13,14,1,0,0,0,0,,0,0,70.2,62.84
12/31/2014,18.98709677,0,1,0,14,15,1,0,0,0,0,,0,0,68.78,60.2
1/1/2015,15.26174497,0,1,5,11,11,0,0,0,0,0,,0,0,73.02,59.81
1/2/2015,17.63815789,2,0,5,12,12,0,0,0,0,0,,0,0,78,60.72
1/3/2015,9.967948718,3,0,0,11,11,0,0,0,0,0,,0,0,83.12,67.31
1/4/2015,8.321678322,4,0,0,11,12,1,0,67,79,74,,0,0,83.93,67.97
1/5/2015,7.515151515,5,0,0,8,8,0,0,67,79,74,,0,0,72.3,56.89
1/6/2015,8.21641791,6,0,0,8,8,0,0,86,100,96,,0,0,77.67,54.88
1/7/2015,18.02380952,7,0,0,8,9,1,0,88,100,97,,0,0,67.24,48.56
1/8/2015,10.8410596,8,0,0,8,8,0,0,88,100,97,,0,0,59.44,38.7
1/9/2015,5.188311688,9,0,0,9,9,0,0,88,100,97,,0,0,54.89,45.37
1/10/2015,14.60512821,10,0,0,11,11,0,0,88,100,97,,0,0,67.16,44.46
1/11/2015,8.695876289,9,0,0,8,8,0,0,94,100,99,,0,0,77.1,53.14
1/12/2015,7.96803653,8,0,0,8,9,1,0,94,100,99,,0,0,78.24,62.86
1/13/2015,6.039408867,7,0,0,8,8,0,0,94,100,99,,0,0,74.89,61.98
1/14/2015,6.457399103,6,0,0,8,9,1,0,92,100,98,,0,0,64.51,53.83
1/15/2015,9.743842365,5,0,0,8,8,0,0,92,78,94,,0,0,62.12,52.83
1/16/2015,12.70646766,4,0,0,8,8,0,0,89,61,83,,0,0,63.58,50.65
1/17/2015,20.44607843,3,0,2,10,10,0,0,89,61,83,,0,0,72.83,48.54
1/18/2015,27.23181818,2,0,2,11,12,1,0,1,0,0,,0,0,70.59,55.12
1/19/2015,28.82738095,0,1,0,11,11,0,0,1,0,0,,0,0,69.89,46.86
1/20/2015,9.9,2,0,2,8,8,0,0,92,66,88,,0,0,71.03,49.38
1/21/2015,16.73275862,3,0,2,8,9,1,0,95,100,99,,0,0,75.78,52.58
1/22/2015,10.90640394,4,0,2,8,8,0,0,95,100,99,,0,0,77.09,55.15
1/23/2015,10.20408163,5,0,0,8,8,0,0,93,100,98,,0,0,78.4,61.83
1/24/2015,13.65700483,6,0,0,10,10,0,0,93,100,98,,0,0,70.77,49.34
1/25/2015,26.12244898,7,0,0,10,10,0,0,90,95,92,,0,0,63.48,43.57
1/26/2015,8.699115044,7,0,0,8,9,1,0,90,95,92,,0,0,65.48,52.51
1/27/2015,14.05263158,6,0,0,8,8,0,0,94,100,98,,0,0,66.78,43.56
1/28/2015,9,5,0,0,8,9,1,0,94,100,98,,0,0,61.13,45.75
1/29/2015,18.54054054,4,0,0,8,8,0,0,94,100,97,,0,0,70.11,43.56
1/30/2015,25.72380952,3,0,2,8,8,0,0,91,100,97,,0,0,71.89,47.38
1/31/2015,33.21666667,2,0,2,11,11,0,0,91,100,97,,0,0,69.8,48.04
2/1/2015,26.20930233,0,1,0,11,12,1,0,93,100,98,,0,0,73.34,48.7
2/2/2015,17,2,0,2,9,9,0,0,93,100,98,,0,0,75.02,53.51
2/3/2015,20.41284404,3,0,0,9,9,0,0,95,100,99,,0,0,66.33,44.24
2/4/2015,27.25203252,4,0,0,9,10,1,0,95,100,99,,0,0,73.02,53.63
2/5/2015,9.817073171,5,0,0,9,9,0,0,94,100,98,,0,0,65.22,51.8
2/6/2015,27.79439252,6,0,0,9,9,0,0,91,88,92,,0,0,66.33,50.3
2/7/2015,53.71287129,7,0,0,11,11,0,0,91,88,92,,0,0,71.78,48.31
2/8/2015,43.21551724,7,0,0,11,12,1,0,82,100,97,,0,0,73.58,49.22
2/9/2015,18.05825243,6,0,0,8,8,0,0,82,100,97,,0,0,70.42,55.13
2/10/2015,16.11,5,0,0,8,8,0,0,94,100,98,,0,0,64.23,54.03
2/11/2015,31.89655172,4,0,0,8,9,1,0,92,100,97,,0,0,66.96,47.46
2/12/2015,25.45454545,3,0,0,8,8,0,0,93,100,98,,0,0,71.39,45.08
2/13/2015,25.13888889,2,0,0,9,9,0,0,85,100,95,,0,0,59.54,45.34
2/14/2015,43,0,1,4,12,12,0,0,85,100,95,,0,0,63.24,40.49
2/15/2015,60.44615385,2,0,4,12,13,1,0,17,26,21,,0,0,73.42,48.84
2/16/2015,51.07142857,0,1,0,12,12,0,0,17,26,21,,0,0,74.11,48.85
2/17/2015,30.8442623,0,1,4,11,11,0,0,82,78,81,,0,0,78.7,58.55
2/18/2015,38.94957983,0,1,4,11,12,1,0,89,100,90,,0,0,60.48,47.28
2/19/2015,15.90566038,2,0,4,10,10,0,0,90,100,90,,0,0,51.24,39.13
2/20/2015,35.13592233,3,0,4,10,10,0,0,89,97,87,,0,0,55.91,33.47
2/21/2015,45.52678571,4,0,4,11,11,0,0,89,97,87,,0,0,70.56,43.12
2/22/2015,23.31932773,5,0,0,9,10,1,0,95,100,99,,0,0,80.63,54.82
2/23/2015,18.12037037,6,0,0,8,8,0,0,95,100,99,,0,0,81.34,59.38
2/24/2015,13.85,7,0,0,8,8,0,0,95,100,99,,0,0,74.4,62.2
2/25/2015,17.87610619,8,0,0,8,9,1,0,94,100,99,,0,0,73.76,59.22
2/26/2015,21.58823529,9,0,0,8,8,0,0,94,100,99,,0,0,73.67,56.51
2/27/2015,24.28440367,10,0,0,9,9,0,0,92,100,97,,0,0,56.51,53.46
2/28/2015,14.35135135,11,0,0,11,11,0,0,92,100,97,,0,0,66.56,56.28
3/1/2015,20.93636364,12,0,0,10,10,0,0,94,88,94,,0,0,78.54,64.53
3/2/2015,27.14285714,13,0,0,10,11,1,0,94,88,94,,0,0,81.95,63.38
3/3/2015,17.73148148,14,0,0,10,10,0,0,94,100,99,,0,0,82.33,63.65
3/4/2015,12.59504132,14,0,0,10,11,1,0,94,100,99,,0,0,84.15,64.24
3/5/2015,13.2,0,1,0,8,8,0,0,94,100,99,,0,0,84.87,67.19
3/6/2015,14.65,12,0,0,8,8,0,0,91,100,98,,0,0,71.31,52.53
3/7/2015,33.70754717,11,0,0,10,10,0,0,91,100,98,,0,0,67.37,52.37
3/8/2015,35.16129032,10,0,0,10,11,1,0,83,88,85,,0,0,76.92,55.49
3/9/2015,26.56451613,9,0,0,11,11,0,0,83,88,85,,0,0,80.93,59.04
3/10/2015,36.5648855,8,0,0,11,11,0,0,85,88,89,,0,0,84.87,63.86
3/11/2015,28.73643411,7,0,0,10,11,1,0,84,88,88,,0,0,86.48,69.42
3/12/2015,24.484375,6,0,0,11,11,0,0,85,88,89,,0,0,86.2,72.11
3/13/2015,25.53278689,5,0,0,11,11,0,0,79,79,82,,0,0,82.87,68.69
3/14/2015,37.15873016,4,0,0,11,11,0,0,79,79,82,,1,0,86.44,68.29
3/15/2015,50.08196721,3,0,0,11,12,1,0,81,68,82,,0,0,86.37,68.05
3/16/2015,49.51937984,2,0,0,11,11,0,0,81,68,82,,0,0,83.83,64.54
3/17/2015,46.18939394,0,1,0,11,11,0,0,82,74,86,,0,0,84.89,64.36
3/18/2015,65.14814815,2,0,1,11,12,1,0,83,74,86,,0,0,84.66,65.29
3/19/2015,53.37096774,3,0,0,11,11,0,0,82,50,81,,0,0,85.07,69.28
3/20/2015,33.875,4,0,0,11,11,0,0,77,37,71,,0,0,86.96,67.98
3/21/2015,43.98412698,5,0,0,12,12,0,0,77,37,71,,0,0,86.96,66.73
3/22/2015,47.28682171,6,0,0,10,11,1,0,81,51,75,,0,0,85.81,69.48
3/23/2015,18.7295082,7,0,0,10,10,0,0,81,51,75,,0,0,79.53,67.09
3/24/2015,58.33333333,8,0,0,11,11,0,0,82,55,77,,0,0,78.31,64.33
3/25/2015,49.74615385,9,0,0,11,12,1,0,82,55,77,,0,0,79.7,62.21
3/26/2015,35.27272727,9,0,0,11,11,0,0,81,55,77,,0,0,86.3,64.45
3/27/2015,27.83333333,8,0,0,10,10,0,0,76,55,74,,0,0,80.76,64.04
3/28/2015,37.38461538,7,0,0,11,11,0,0,76,55,74,,0,0,68.92,52.46
3/29/2015,27.33333333,6,0,0,12,13,1,0,67,58,67,,0,0,70.16,49.2
3/30/2015,32.54,5,0,0,12,12,0,0,67,58,67,,0,0,76.15,46.16
3/31/2015,37.67241379,0,1,0,12,12,0,0,70,83,75,,0,0,82.02,59.05
4/1/2015,43.42857143,3,0,0,12,13,1,0,69,83,74,,0,0,82.81,63.5
4/2/2015,27.47435897,2,0,0,12,12,0,0,67,76,74,,0,0,83.21,64.39
4/3/2015,22.26495726,0,1,0,11,11,0,0,28,28,32,,0,0,84.67,65.78
4/4/2015,26.56557377,0,1,0,11,11,0,0,28,28,32,,0,0,85.43,64.51
4/5/2015,24.3028169,0,1,0,11,12,1,0,61,95,67,,0,0,80.26,66.97
4/6/2015,36.3671875,0,1,5,12,12,0,0,61,95,67,,0,0,83.39,66.67
4/7/2015,58.12,2,0,5,12,12,0,0,70,100,73,,0,0,83.99,67.51
4/8/2015,44.89147287,3,0,5,12,13,1,0,71,100,73,,0,0,86.3,65.87
4/9/2015,37.09917355,4,0,0,12,12,0,0,71,100,73,,0,0,86.82,65.18
4/10/2015,30.86614173,5,0,0,11,11,0,0,71,100,74,,0,0,88.5,65.99
4/11/2015,22.71666667,6,0,0,11,11,0,0,71,100,74,,0,0,89.4,69.66
4/12/2015,18.58267717,7,0,0,11,12,1,0,90,100,97,,0,0,86.44,67.51
4/13/2015,15.34579439,8,0,0,9,9,0,0,90,100,97,,0,0,86.13,70.67
4/14/2015,12.11711712,9,0,0,10,10,0,0,91,100,98,,0,0,87.3,68.3
4/15/2015,19.95495495,10,0,0,9,10,1,0,91,100,98,,0,0,87.23,71.5
4/16/2015,23.88888889,11,0,0,10,10,0,0,91,100,98,,0,0,84.6,71.59
4/17/2015,26.71134021,12,0,0,9,9,0,0,87,100,95,,0,0,83.99,69.51
4/18/2015,35.64220183,13,0,0,10,10,0,0,87,100,95,,0,0,88.04,70.64
4/19/2015,29.625,14,0,0,10,11,1,0,91,100,97,,0,0,90.24,72.86
4/20/2015,21.17741935,15,0,0,10,10,0,0,91,100,97,,0,0,84.02,66.22
4/21/2015,21.79508197,15,0,0,10,10,0,0,93,100,98,,0,0,87.16,66.5
4/22/2015,21.50862069,14,0,0,10,11,1,0,93,100,98,,0,0,86.71,70.56
4/23/2015,15.1754386,13,0,0,10,10,0,0,93,100,98,,0,0,81.89,69.58
4/24/2015,26.39215686,12,0,0,9,9,0,0,89,100,96,,0,0,85.07,71.51
4/25/2015,37.47747748,11,0,0,10,10,0,0,89,100,96,,0,0,89.25,68.61
4/26/2015,28.93382353,10,0,0,10,11,1,0,94,100,98,,0,0,88.46,75.97
4/27/2015,30.74038462,9,0,0,9,9,0,0,94,100,98,,0,0,81.74,73.04
4/28/2015,9.814814815,8,0,0,9,9,0,0,94,100,99,,0,0,80.35,70.2
4/29/2015,18.74528302,7,0,0,8,9,1,0,93,100,99,,0,0,85.71,70.73
4/30/2015,41.21238938,6,0,0,9,9,0,0,94,100,99,,0,0,79.39,68.48
5/1/2015,31.2173913,5,0,0,10,10,0,0,93,100,94,,0,0,82.54,61.92
5/2/2015,37.416,4,0,0,10,10,0,0,93,100,94,,0,0,80.58,61.65
5/3/2015,40.51538462,3,0,0,11,12,1,0,94,100,99,,0,0,81.2,61.27
5/4/2015,29.19834711,2,0,0,10,10,0,0,94,100,99,,0,0,81.38,63.49
5/5/2015,18.78070175,0,1,0,10,10,0,0,94,100,99,,0,0,80.59,67.67
5/6/2015,16.04761905,2,0,1,9,10,1,0,94,100,99,,0,0,81.45,69.81
5/7/2015,22.93965517,3,0,0,10,10,0,0,95,100,99,,0,0,86.33,66.85
5/8/2015,32.42372881,3,0,0,9,9,0,0,94,100,99,,0,0,86.63,64.19
5/9/2015,36.28333333,2,0,0,10,10,0,0,94,100,99,,0,0,90.11,69.32
5/10/2015,25.43410853,0,1,0,10,11,1,0,94,100,98,,0,0,91.78,69.82
5/11/2015,26.18095238,2,0,1,9,9,0,0,94,100,98,,0,0,90.75,71.61
5/12/2015,13.66019417,3,0,0,9,9,0,0,95,100,99,,0,0,88.89,71.53
5/13/2015,18.24561404,4,0,0,9,10,1,0,95,100,99,,0,0,90.48,72.46
5/14/2015,24.91588785,5,0,0,9,9,0,0,95,100,99,,0,0,89.85,71.68
5/15/2015,19.78813559,6,0,0,10,10,0,0,94,100,99,,0,0,83.76,72.81
5/16/2015,38.45081967,7,0,0,11,11,0,0,94,100,99,,0,0,86.64,69.21
5/17/2015,35.73484848,8,0,0,11,12,1,0,94,100,99,,0,0,86.74,72.53
5/18/2015,22.54368932,8,0,0,9,9,0,0,94,100,99,,0,0,87.89,68.97
5/19/2015,26.26229508,7,0,0,10,10,0,0,93,100,95,,0,0,90.7,71.13
5/20/2015,28.56756757,6,0,0,9,10,1,0,94,100,99,,0,0,92.88,71.81
5/21/2015,28.86607143,5,0,0,9,9,0,0,92,100,97,,0,0,91.46,72.08
5/22/2015,24.18803419,4,0,3,11,11,0,0,87,100,93,,0,0,92.68,74.48
5/23/2015,54.45454545,3,0,3,11,11,0,0,87,100,93,,0,0,90.33,73.51
5/24/2015,52.88,0,1,3,12,13,1,0,1,0,0,,0,0,87.99,74.71
5/25/2015,42.83846154,0,1,0,12,12,0,0,1,0,0,,0,0,89.04,72.13
5/26/2015,34.13043478,2,0,3,10,10,0,0,85,100,90,,0,0,90.69,74.87
5/27/2015,34.936,3,0,0,10,11,1,0,85,100,91,,0,0,88.2,72.5
5/28/2015,36.49122807,4,0,0,10,10,0,0,81,96,85,,0,0,85.98,70.54
5/29/2015,36.62280702,5,0,0,10,10,0,0,79,96,86,,0,0,87.36,67.48
5/30/2015,47.75862069,6,0,0,10,10,0,0,79,96,86,,0,0,90.67,70.95
5/31/2015,44.21052632,7,0,0,11,12,1,0,75,96,85,,0,0,88.33,71.83
6/1/2015,23.19327731,8,0,0,10,10,0,0,75,96,85,,0,0,91.18,71.65
6/2/2015,31.20491803,9,0,0,10,10,0,0,75,92,82,,0,0,81.63,70.03
6/3/2015,32.11029412,10,0,0,10,11,1,0,71,74,72,,0,0,83.99,69.48
6/4/2015,17.17460317,11,0,0,10,10,0,0,67,44,61,,1,0,87.93,69.38
6/5/2015,31.128,12,0,0,10,10,0,0,53,24,42,,1,0,89.72,70.8
6/6/2015,28.90990991,13,0,0,9,9,0,0,53,24,42,,1,0,87.43,70.14
6/7/2015,28.664,14,0,0,9,10,1,0,44,0,31,,1,0,88.31,70.84
6/8/2015,40.75572519,14,0,0,10,10,0,0,44,0,31,,0,0,87.72,72.31
6/9/2015,46.00854701,13,0,0,11,11,0,0,43,0,29,,0,0,91.04,71.83
6/10/2015,31.93846154,12,0,0,11,12,1,0,41,0,29,,0,0,84.99,70.16
6/11/2015,40.18320611,11,0,0,11,11,0,0,39,0,27,,0,0,87.5,71.51
6/12/2015,32.40186916,10,0,0,9,9,0,0,35,0,26,,0,0,88.52,73.34
6/13/2015,32.0733945,9,0,0,9,9,0,0,35,0,26,,0,0,91.44,76.17
6/14/2015,26.60483871,8,0,0,9,10,1,0,30,0,22,,0,0,91.98,74.14
6/15/2015,27.52066116,7,0,0,10,10,0,0,30,0,22,,0,0,91.67,74.14
6/16/2015,36.12,6,0,0,11,11,0,0,28,0,21,,0,0,93.42,75.01
6/17/2015,36.9047619,5,0,0,11,12,1,0,26,0,18,,0,0,93.83,72
6/18/2015,33.07936508,4,0,0,10,10,0,0,24,0,17,,0,0,94.67,76.5
6/19/2015,19.19642857,3,0,0,10,10,0,0,21,0,14,,0,0,95.92,74.78
6/20/2015,24.75862069,2,0,0,10,10,0,0,21,0,14,,0,0,90,73.59
6/21/2015,24.83333333,0,1,0,9,10,1,0,17,0,11,,0,0,93.69,70.8
6/22/2015,32.91596639,2,0,1,10,10,0,0,17,0,11,,0,0,94.3,78.44
6/23/2015,48.51694915,3,0,0,11,11,0,0,16,0,11,,0,0,93.89,74.61
6/24/2015,59.60431655,4,0,0,11,12,1,0,16,0,11,,0,0,91.25,74.34
6/25/2015,35.5,5,0,0,10,10,0,0,16,0,11,,0,0,90.38,73.54
6/26/2015,25.5,6,0,0,10,10,0,0,16,0,11,,0,0,91.13,73.34
6/27/2015,20.3559322,7,0,0,10,10,0,0,16,0,11,,0,0,90.34,76.21
6/28/2015,30.05084746,7,0,0,9,10,1,0,9,0,4,,0,0,91.67,75.77
6/29/2015,20.69565217,6,0,0,10,10,0,0,9,0,4,,0,0,87.4,74.51
6/30/2015,31.42201835,5,0,0,10,10,0,0,9,0,3,,0,0,93.47,74.08
7/1/2015,29.72972973,4,0,0,10,10,0,0,5,0,2,,0,0,91.33,76.39
7/2/2015,42.88983051,3,0,4,10,11,1,0,5,0,2,,0,0,91.11,74.14
7/3/2015,29.13636364,2,0,4,9,9,0,0,2,0,2,,0,0,92.39,72.95
7/4/2015,10.22222222,0,1,0,9,9,0,0,2,0,2,,0,0,91.99,73.85
7/5/2015,12.03703704,2,0,4,9,10,1,0,6,0,2,,0,0,92.22,73.12
7/6/2015,19.81481481,3,0,4,9,9,0,0,6,0,2,,0,0,90.8,72.27
7/7/2015,23.34745763,4,0,0,10,10,0,0,9,0,2,,0,0,86.76,73.24
7/8/2015,41.15748031,5,0,0,10,11,1,0,9,0,2,,0,0,90.45,72.8
7/9/2015,19.40495868,6,0,0,10,10,0,0,9,0,2,,0,0,92.34,74.97
7/10/2015,14.38317757,7,0,0,9,9,0,0,9,0,2,,0,0,92.43,74.61
7/11/2015,16.68478261,8,0,0,8,8,0,0,9,0,2,,0,0,94.11,75.39
7/12/2015,13.04065041,9,0,0,9,10,1,0,10,0,2,,0,0,93.02,75.02
7/13/2015,20.40983607,10,0,0,10,10,0,0,10,0,2,,0,0,93.69,74.44
7/14/2015,22.33613445,11,0,0,10,10,0,0,12,0,2,,0,0,90.38,77.22
7/15/2015,48.525,12,0,0,10,11,1,0,12,0,2,,0,0,90.01,77.45
7/16/2015,23.23966942,13,0,0,10,10,0,0,14,8,4,,0,0,87.63,75.4
7/17/2015,16.16037736,14,0,0,10,10,0,0,14,8,4,,0,0,87.46,75.61
7/18/2015,23.44086022,15,0,0,8,8,0,0,14,8,4,,0,0,88.22,75.08
7/19/2015,37.51162791,16,0,0,10,11,1,0,16,8,4,,0,0,91.21,75.28
7/20/2015,20.74257426,17,0,0,9,9,0,0,16,8,4,,0,0,90.15,75.59
7/21/2015,40.6440678,18,0,0,10,10,0,0,16,8,4,,0,0,88.66,76.64
7/22/2015,39.91851852,19,0,0,10,11,1,0,15,8,4,,0,0,88.58,77.29
7/23/2015,39.07563025,20,0,0,10,10,0,0,16,8,4,,0,0,91.45,77.67
7/24/2015,17.97413793,21,0,0,10,10,0,0,12,8,4,,0,0,85.68,77.81
7/25/2015,10.69642857,22,0,0,9,9,0,0,12,8,4,,0,0,85.28,76.11
7/26/2015,16.70833333,23,0,0,9,10,1,0,17,8,4,,0,0,89.14,75.2
7/27/2015,32.44545455,24,0,0,9,9,0,0,17,8,4,,0,0,84.41,77.01
7/28/2015,18.57142857,25,0,0,10,10,0,0,17,8,4,,0,0,84.56,76.64
7/29/2015,35,26,0,0,10,11,1,0,18,8,4,,0,0,90.32,74.47
8/1/2015,0,29,0,0,9,9,0,0,18,8,4,,0,0,86.5,73.41
8/2/2015,25.69791667,30,0,0,9,10,1,0,21,8,6,,0,0,81.59,72.63
8/3/2015,10.77777778,31,0,0,10,10,0,0,21,8,6,,0,0,81.89,74.3
8/4/2015,44.06930693,32,0,0,10,10,0,0,22,8,6,,0,0,89.51,74.28
8/5/2015,43.95,33,0,0,10,11,1,0,25,10,8,,0,0,91.74,74.41
8/6/2015,38.05263158,33,0,0,10,10,0,0,26,10,11,,0,0,91.48,74.74
8/7/2015,23.64210526,32,0,0,10,10,0,0,26,10,11,,0,0,87.36,76.61
8/8/2015,34.11627907,31,0,0,9,9,0,0,26,10,11,,0,0,86.73,75.06
8/9/2015,27.30851064,30,0,0,9,10,1,0,33,10,16,,0,0,92.31,75.09
8/10/2015,17.4787234,29,0,0,10,10,0,0,33,10,16,,0,0,91.05,76.81
8/11/2015,27.33333333,28,0,0,9,9,0,0,36,10,17,,0,0,93.19,74.5
8/12/2015,38.65,27,0,0,10,11,1,0,39,10,21,,0,0,92.08,77.61
8/13/2015,17.89583333,26,0,0,10,10,0,0,42,12,22,,0,0,87.03,73.93
8/14/2015,17.70652174,25,0,0,10,10,0,0,42,12,22,,0,0,89.69,71.93
8/15/2015,28.21428571,24,0,0,9,9,0,0,42,12,22,,0,0,88.18,72.83
8/16/2015,28.24175824,23,0,0,9,10,1,0,42,2,21,,0,0,89.12,73.32
8/17/2015,30.44871795,22,0,0,9,9,0,0,42,2,21,,0,0,90.41,76.48
8/18/2015,30.86666667,21,0,0,9,9,0,0,44,2,22,,0,0,91.85,75.67
8/19/2015,58.05714286,20,0,0,10,11,1,0,46,2,23,,0,0,91.86,76.95
8/20/2015,35.83333333,19,0,0,10,10,0,0,46,2,23,,0,0,90.89,75.88
8/21/2015,24,18,0,0,9,9,0,0,45,2,23,,0,0,93.55,75.34
8/22/2015,15,17,0,0,9,9,0,0,45,2,23,,0,0,92.35,78.74
8/23/2015,22.1875,16,0,0,8,9,1,0,74,89,73,,0,0,92.89,77.5
8/24/2015,27.33333333,15,0,0,8,8,0,0,74,89,73,,0,0,88.93,75.47
8/25/2015,24.56470588,14,0,0,8,8,0,0,78,100,79,,0,0,93.08,77.29
8/26/2015,31.13253012,13,0,0,8,9,1,0,79,100,79,,0,0,92.28,74.11
8/27/2015,14.67142857,12,0,0,8,8,0,0,81,98,80,,0,0,82.43,73.13
8/28/2015,20.05479452,11,0,0,8,8,0,0,80,100,80,,0,0,90.09,73.13
8/29/2015,15.60810811,10,0,0,8,8,0,0,80,100,80,,0,0,89.61,73.57
8/30/2015,19.91489362,9,0,0,8,9,1,0,83,100,84,,0,0,86.72,73
8/31/2015,10.34210526,8,0,0,8,8,0,0,83,100,84,,0,0,89.51,75.37
9/1/2015,9.74025974,7,0,0,8,8,0,0,84,100,85,,0,0,90.61,75.5
9/2/2015,11.82954545,6,0,0,8,9,1,0,87,100,86,,0,0,92.52,77.5
9/3/2015,9.582278481,5,0,0,8,8,0,0,87,100,86,,0,0,91.09,76.91
9/4/2015,10.40540541,4,0,0,8,8,0,0,84,100,85,,0,0,89.66,74.86
9/5/2015,36.71875,3,0,0,9,9,0,0,84,100,85,,0,0,88.78,73.76
9/6/2015,39.05714286,2,0,1,10,11,1,0,0,0,0,,0,0,88.69,75.47
9/7/2015,30.29069767,0,1,0,9,9,0,0,0,0,0,,0,0,84.95,75.05
9/8/2015,17.83116883,2,0,1,8,8,0,0,94,100,93,,0,0,89.26,74.52
9/9/2015,17.07407407,3,0,0,8,9,1,0,96,100,99,,0,0,91.43,74.52
9/10/2015,24.64788732,4,0,0,8,8,0,0,96,100,99,,0,0,91,77.47
9/11/2015,20.24050633,5,0,0,8,8,0,0,96,100,99,,0,0,93.02,75.75
9/12/2015,30.61333333,6,0,0,8,8,0,0,96,100,99,,0,0,88.8,73.83
9/13/2015,13.63095238,7,0,0,8,9,1,0,84,51,74,,0,0,80.25,73.67
9/14/2015,31.09411765,0,1,0,9,9,0,0,84,51,74,,0,0,87.24,70.98
9/15/2015,18.90410959,9,0,0,8,8,0,0,93,100,92,,0,0,87.13,74.37
9/16/2015,23.85555556,10,0,0,8,9,1,0,94,100,99,,0,0,84.62,72.84
9/17/2015,30.01333333,11,0,0,8,8,0,0,95,100,99,,0,0,80.76,73
9/18/2015,23.96551724,12,0,0,8,8,0,0,95,100,99,,0,0,86.68,73.44
